,left,right,strand,locus_tag,KO,category,subcategory,subsubcategory,product_name,name,fpkm,primary_tu
159,183536.0,183823.0,1,peg.160,K02435,Genetic Information Processing,Translation,tRNA loading and maturation,"gatC, aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit C [EC:6.3.5.6 6.3.5.7]",gatC,55.4060167360502,TU_080
160,183823.0,185271.0,1,peg.161,K02433,Genetic Information Processing,Translation,tRNA loading and maturation,"gatA, aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A [EC:6.3.5.6 6.3.5.7]",gatA,428.17105130216424,TU_080
161,185273.0,186712.0,1,peg.162,K02434,Genetic Information Processing,Translation,tRNA loading and maturation,"gatB, aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B [EC:6.3.5.6 6.3.5.7]",gatB,618.2978435947637,TU_080
162,186749.0,187198.0,-1,peg.163,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,2357.0529424279202,TU_082
163,187276.0,188190.0,-1,peg.164,K03499,Metabolism,Membrane Transport,Transport,"trkA, trk system potassium uptake protein",trkA,1754.8843546853032,TU_083
164,188278.0,189954.0,1,peg.165,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,201.93531923328894,TU_086
165,189963.0,190823.0,1,peg.166,K01491,Metabolism,Central Carbon Metabolism,Other central metabolism enzymes,"folD, methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase [EC:1.5.1.5 3.5.4.9]",folD,261.33144927130377,TU_086
166,196766.0,198358.0,1,peg.167,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,592.7719379683468,TU_091
167,198431.0,199270.0,1,peg.168,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,974.9026111626525,TU_092
168,199471.0,200433.0,1,peg.169,K00364,Metabolism,Biosynthesis,Purine and pyrimidine metabolism,"guaC, GMP reductase [EC:1.7.1.7]",guaC,820.581957190434,TU_093
169,200442.0,200921.0,1,peg.170,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,554.8255473986438,TU_093
170,200994.0,201833.0,1,peg.171,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,982.457269988014,TU_095
171,201851.0,202687.0,1,peg.172,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,1178.7987734398146,TU_095
172,202812.0,203783.0,1,peg.173,K00850,Metabolism,Central Carbon Metabolism,Glycolysis and carbohydrate metabolism,"pfkA, 6-phosphofructokinase 1 [EC:2.7.1.11]",pfkA,4745.585378117145,TU_096
173,203834.0,205270.0,1,peg.174,K00873,Metabolism,Central Carbon Metabolism,Glycolysis and carbohydrate metabolism,"PK, pyruvate kinase [EC:2.7.1.40]",PK,5347.901948179735,TU_096
174,205316.0,205768.0,-1,peg.175,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,1997.0030672556034,TU_098
175,206087.0,208021.0,1,peg.176,K01868,Genetic Information Processing,Translation,tRNA loading and maturation,"TARS, threonyl-tRNA synthetase [EC:6.1.1.3]",TARS,1272.4834578416724,TU_099
176,208059.0,208367.0,1,peg.177,K03671,Genetic Information Processing,"Folding, Sorting and Degradation",Chaperones and folding catalysts,"trxA, thioredoxin 1",trxA,1164.1691519976441,TU_099
177,208508.0,209200.0,1,peg.178,K03436,Genetic Information Processing,Transcription,Transcription factors,"fruR2, DeoR family transcriptional regulator, fructose operon transcriptional repressor",fruR2,1413.1169975547762,TU_101
178,209217.0,210152.0,1,peg.179,K00882,Metabolism,Central Carbon Metabolism,Glycolysis and carbohydrate metabolism,"fruK, 1-phosphofructokinase [EC:2.7.1.56]",fruK,800.4413027414997,TU_101
179,210162.0,212309.0,1,peg.180,K02768; K02769; K02770,Metabolism,Membrane Transport,PTS system,"PTS-Fru-EIIA, PTS system, fructose-specific IIA component [EC:2.7.1.202]; PTS-Fru-EIIB, PTS system, fructose-specific IIB component [EC:2.7.1.202]; PTS-Fru-EIIC, PTS system, fructose-specific IIC component",PTS-Fru-EIIA,1382.5121914346144,TU_101
180,212439.0,213734.0,1,peg.181,K01990,Metabolism,Membrane Transport,Transport,"ABC-2.A, ABC-2 type transport system ATP-binding protein",ABC-2.A,727.0073106128237,TU_102
181,213721.0,214737.0,1,peg.182,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,145.60367958379416,TU_102
182,214737.0,215678.0,1,peg.183,K01992,Metabolism,Membrane Transport,Transport,"ABC-2.P, ABC-2 type transport system permease protein",ABC-2.P,912.9526333444609,TU_102
183,215683.0,215868.0,1,peg.184,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,298.5023303220058,TU_103
184,215879.0,216934.0,-1,peg.185,K06212,Metabolism,Membrane Transport,Transport,"focA, formate transporter",focA,1862.7353867420525,TU_104
185,217111.0,217584.0,1,peg.186,K02777,Metabolism,Membrane Transport,PTS system,"PTS-Glc-EIIA, PTS system, sugar-specific IIA component [EC:2.7.1.-]",PTS-Glc-EIIA,1704.0475778205757,TU_105
186,217758.0,218300.0,1,peg.187,K02520,Genetic Information Processing,Translation,Translation factors,"infC, translation initiation factor IF-3",infC,1963.2869426949885,TU_106
187,218332.0,218526.0,1,peg.188,K02916,Genetic Information Processing,Translation,Ribosome,"RP-L35, large subunit ribosomal protein L35",RP-L35,1508.9019910121576,TU_106
188,218550.0,218912.0,1,peg.189,K02887,Genetic Information Processing,Translation,Ribosome,"RP-L20, large subunit ribosomal protein L20",RP-L20,763.9487314947673,TU_106
189,218922.0,219254.0,1,peg.190,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,925.3665191610991,TU_106
190,219318.0,220328.0,-1,peg.191,K01867,Genetic Information Processing,Translation,tRNA loading and maturation,"WARS, tryptophanyl-tRNA synthetase [EC:6.1.1.2]",WARS,368.90716758091304,TU_107
191,220421.0,221200.0,1,peg.192,K00858,Metabolism,Biosynthesis,Cofactor biosynthesis,"ppnK, NAD+ kinase [EC:2.7.1.23]",ppnK,249.35812768423375,TU_109
192,221258.0,221827.0,1,peg.193,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,243.60546530718952,TU_109
193,221817.0,222710.0,1,peg.194,K00942,Metabolism,Biosynthesis,Purine and pyrimidine metabolism,"gmk, guanylate kinase [EC:2.7.4.8]",gmk,31.841928802130813,TU_109
194,222700.0,223968.0,1,peg.195,K03500,Genetic Information Processing,Translation,Ribosome biogenesis,"rsmB, 16S rRNA (cytosine967-C5)-methyltransferase [EC:2.1.1.176]",rsmB,167.14668222469223,TU_109
195,224050.0,224751.0,1,peg.196,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,45.1551934011485,TU_111
196,224763.0,225422.0,1,peg.197,K00945,Metabolism,Biosynthesis,Purine and pyrimidine metabolism,"cmk, CMP/dCMP kinase [EC:2.7.4.25]",cmk,207.43812715813786,TU_111
197,225425.0,226732.0,1,peg.198,K03977,Genetic Information Processing,Translation,Ribosome biogenesis,"engA, GTPase",engA,453.05084901930564,TU_111
198,226738.0,227742.0,1,peg.199,K00057,Metabolism,Biosynthesis,Lipid and steroid metabolism,"gpsA, glycerol-3-phosphate dehydrogenase (NAD(P)+) [EC:1.1.1.94]",gpsA,453.23594508529237,TU_111
199,227763.0,228035.0,1,peg.200,K03530,Genetic Information Processing,Transcription,Transcription factors,"hupB, DNA-binding protein HU-beta",hupB,681.240863667926,TU_112
200,228110.0,228649.0,1,peg.201,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,79.67372468265124,TU_113
201,228630.0,229130.0,-1,peg.202,K03700,Genetic Information Processing,DNA Maintenance,DNA repair,"recU, recombination protein U",recU,0.04890270664206684,
202,229213.0,229569.0,1,peg.203,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,129.01075163582183,TU_114
203,229985.0,230452.0,1,peg.204,K03743,Metabolism,Biosynthesis,Cofactor biosynthesis,"pncC, nicotinamide-nucleotide amidase [EC:3.5.1.42]",pncC,667.5645281099813,TU_115
204,230495.0,231535.0,1,peg.205,K03553,Genetic Information Processing,DNA Maintenance,DNA repair,"recA, recombination protein RecA",recA,273.9276790162251,TU_115
205,231625.0,233136.0,1,peg.206,K18682,Genetic Information Processing,"Folding, Sorting and Degradation",Nucleases,"rny, ribonucrease Y [EC:3.1.-.-]",rny,600.1576515632202,TU_115
206,233209.0,234171.0,1,peg.207,K22230,Metabolism,Central Carbon Metabolism,Glycolysis and carbohydrate metabolism,"iolU, scyllo-inositol 2-dehydrogenase (NADP+) [EC:1.1.1.-]",iolU,334.1365497588786,TU_117
207,234224.0,236338.0,1,peg.208,K12573,Genetic Information Processing,"Folding, Sorting and Degradation",Nucleases,"rnr, ribonuclease R [EC:3.1.13.1]",rnr,389.4025944601956,TU_117
208,236358.0,236807.0,1,peg.209,K03664,Genetic Information Processing,Translation,Translation factors,"smpB, SsrA-binding protein",smpB,180.5414520447168,TU_117
209,236817.0,237047.0,1,peg.210,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,155.19336752931721,TU_117
210,237057.0,237545.0,1,peg.211,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,376.79036209005443,TU_117
211,237624.0,237857.0,1,peg.212,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,514.489021703037,TU_120
212,237897.0,240026.0,1,peg.213,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,1893.5554137746976,TU_120
213,240069.0,241073.0,-1,peg.214,K21053,Metabolism,Biosynthesis,Purine and pyrimidine metabolism,"ade, adenine deaminase [EC:3.5.4.2]",ade,729.5135587555768,TU_121
214,241250.0,242368.0,1,peg.215,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,28.371051505152465,
215,242866.0,244272.0,1,peg.216,K06213,Metabolism,Membrane Transport,Transport,"mgtE, magnesium transporter",mgtE,162.19571818462796,TU_122
216,244281.0,244952.0,1,peg.217,K03439,Metabolism,Other Enzymes,Other enzymes,"trmB, tRNA (guanine-N7-)-methyltransferase [EC:2.1.1.33]",trmB,349.29559652898075,TU_122
217,245006.0,246349.0,1,peg.218,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,0.0950911405966104,
218,246376.0,247140.0,1,peg.219,K20074,Metabolism,Other Enzymes,Other enzymes,"prpC, PPM family protein phosphatase [EC:3.1.3.16]",prpC,239.66493933788695,TU_124
219,247142.0,248302.0,1,peg.220,K12132,Metabolism,Other Enzymes,Other enzymes,"prkC, eukaryotic-like serine/threonine-protein kinase [EC:2.7.11.1]",prkC,351.13262444106414,TU_124
220,248312.0,249208.0,1,peg.221,K06949,Genetic Information Processing,Translation,Ribosome biogenesis,"rsgA, ribosome biogenesis GTPase / thiamine phosphate phosphatase [EC:3.6.1.- 3.1.3.100]",rsgA,213.75949749927727,TU_124
221,249208.0,249879.0,1,peg.222,K01783,Metabolism,Central Carbon Metabolism,Pentose phosphate metabolism,"rpe, ribulose-phosphate 3-epimerase [EC:5.1.3.1]",rpe,334.5229653781674,TU_124
222,249872.0,250495.0,1,peg.223,K00949,Metabolism,Biosynthesis,Cofactor biosynthesis,"thiN, thiamine pyrophosphokinase [EC:2.7.6.2]",thiN,182.09948887720626,TU_124
223,250504.0,250941.0,-1,peg.224,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,357.57101319412214,TU_125
224,251190.0,251933.0,1,peg.225,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,208.48585847655966,TU_127
225,251971.0,252171.0,-1,peg.226,K02902,Genetic Information Processing,Translation,Ribosome,"RP-L28, large subunit ribosomal protein L28",RP-L28,1885.3990675106072,TU_128
226,252327.0,252638.0,1,peg.227,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,675.477102626846,TU_129
227,252667.0,254313.0,1,peg.228,K07030,Unclear,Unclear,Unclear,uncharacterized protein,uncharacterized protein,806.5557783188334,TU_129
228,254377.0,255372.0,1,peg.229,K03621,Metabolism,Biosynthesis,Lipid and steroid metabolism,"plsX, phosphate acyltransferase [EC:2.3.1.274]",plsX,605.2248518454331,TU_131
229,255374.0,256069.0,1,peg.230,K03685,Genetic Information Processing,Translation,Ribosome biogenesis,"rnc, ribonuclease III [EC:3.1.26.3]",rnc,2352.6313358179964,TU_131
230,256219.0,259206.0,1,peg.231,K03529,Genetic Information Processing,DNA Maintenance,DNA replication and partition,"smc, chromosome segregation protein",smc,1129.72047902095,TU_132
231,259350.0,260489.0,1,peg.232,K02040,Environmental Information Processing,Signal Transduction,Two-component system,"pstS, phosphate transport system substrate-binding protein",pstS,126.55407562099204,TU_133
232,260518.0,262665.0,1,peg.233,K02037; K02038,Metabolism,Membrane Transport,Transport,"pstC, phosphate transport system permease protein; pstA, phosphate transport system permease protein",pstC,617.1348033178095,TU_133
233,262658.0,263518.0,1,peg.234,K02036,Metabolism,Membrane Transport,Transport,"pstB, phosphate transport system ATP-binding protein [EC:7.3.2.1]",pstB,380.4362132762694,TU_133
234,263522.0,264208.0,1,peg.235,K02039,Metabolism,Membrane Transport,Transport,"phoU, phosphate transport system protein",phoU,743.3351019173095,TU_133
235,264288.0,265391.0,1,peg.236,K03110,Genetic Information Processing,"Folding, Sorting and Degradation",Protein export,"ftsY, fused signal recognition particle receptor",ftsY,339.1860522295112,TU_135
236,265384.0,265710.0,1,peg.237,K09787,Unclear,Unclear,Unclear,uncharacterized protein,uncharacterized protein,120.08131140495652,TU_135
237,265710.0,266474.0,1,peg.238,K09769,Unclear,Unclear,Unclear,uncharacterized protein,uncharacterized protein,552.80687573668,TU_135
238,266561.0,267694.0,1,peg.239,K00789,Metabolism,Biosynthesis,Amino acid metabolism,"metK, S-adenosylmethionine synthetase [EC:2.5.1.6]",metK,723.0531427161936,TU_136
239,267761.0,269659.0,1,peg.240,K07386,Genetic Information Processing,"Folding, Sorting and Degradation",Peptidases,"pepO, putative endopeptidase [EC:3.4.24.-]",pepO,2547.9255087985307,TU_137
240,269739.0,271067.0,1,peg.241,K04094,Genetic Information Processing,Translation,tRNA loading and maturation,"trmFO, methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase [EC:2.1.1.74]",trmFO,106.85100759683523,TU_138
241,271060.0,271710.0,1,peg.242,K03648,Genetic Information Processing,DNA Maintenance,DNA repair,"UNG, uracil-DNA glycosylase [EC:3.2.2.27]",UNG,253.87908485320676,TU_138
242,271738.0,272718.0,1,peg.243,K03698,Genetic Information Processing,"Folding, Sorting and Degradation",Nucleases,"cbf, 3'-5' exoribonuclease [EC:3.1.-.-]",cbf,350.0183311785823,TU_139
243,272802.0,273209.0,-1,peg.244,K02503,Unclear,Unclear,Unclear,"HINT1, histidine triad (HIT) family protein",HINT1,1406.3319916603407,TU_140
244,273209.0,275257.0,-1,peg.245,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,1981.8020206382378,TU_140
245,275257.0,278112.0,-1,peg.246,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,2056.958766824149,TU_140
246,278264.0,279490.0,1,peg.247,K11717,Metabolism,Biosynthesis,Amino acid metabolism,"sufS, cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]",sufS,133.7723814333916,TU_141
247,279500.0,279928.0,1,peg.248,K04488,Metabolism,Other Enzymes,Other enzymes,"iscU, nitrogen fixation protein NifU and related proteins",iscU,0.0,TU_141
248,279986.0,280633.0,1,peg.249,K01934,Metabolism,Central Carbon Metabolism,Other central metabolism enzymes,"MTHFS, 5-formyltetrahydrofolate cyclo-ligase [EC:6.3.3.2]",MTHFS,287.6827886195937,TU_141
249,280728.0,281084.0,1,peg.250,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,81.04216096196636,TU_143
250,281158.0,282144.0,1,peg.251,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,461.87752573565814,TU_143
251,282234.0,282734.0,1,peg.252,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,50.43731915598955,TU_145
252,282863.0,284143.0,1,peg.253,K01810,Metabolism,Central Carbon Metabolism,Glycolysis and carbohydrate metabolism,"GPI, glucose-6-phosphate isomerase [EC:5.3.1.9]",GPI,1962.246735583778,TU_146
253,284258.0,284962.0,1,peg.254,K01990,Metabolism,Membrane Transport,Transport,"ABC-2.A, ABC-2 type transport system ATP-binding protein",ABC-2.A,2235.9408275688274,TU_147
254,284962.0,285927.0,1,peg.255,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,1327.1963184459662,TU_147
255,286036.0,286539.0,1,peg.256,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,726.6629379794764,TU_148
256,286541.0,287296.0,1,peg.257,K03437,Genetic Information Processing,Translation,tRNA loading and maturation,"spoU, RNA methyltransferase, TrmH family",spoU,373.4029313142872,TU_148
257,287377.0,288795.0,1,peg.258,K00131,Metabolism,Central Carbon Metabolism,Glycolysis and carbohydrate metabolism,"gapN, glyceraldehyde-3-phosphate dehydrogenase (NADP+) [EC:1.2.1.9]",gapN,1535.5715435117243,TU_149
258,288935.0,291430.0,1,peg.259,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,609.3071048342103,TU_150
259,291458.0,296539.0,1,peg.260,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,1267.0640257963507,TU_150
260,296634.0,301808.0,1,peg.261,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,506.1745194892833,TU_151
261,301819.0,302364.0,1,peg.262,K03152,Genetic Information Processing,"Folding, Sorting and Degradation",Peptidases,"thiJ, protein deglycase [EC:3.5.1.124]",thiJ,285.2115758453945,TU_153
262,302454.0,304217.0,1,peg.263,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,0.06434360427813313,
263,304249.0,304758.0,1,peg.264,K07042,Genetic Information Processing,Translation,Ribosome biogenesis,"ybeY, probable rRNA maturation factor",ybeY,25.257399733325414,TU_154
264,304751.0,305656.0,1,peg.265,K03595,Genetic Information Processing,Translation,Ribosome biogenesis,"era, GTPase",era,173.9919311985943,TU_154
265,305656.0,306459.0,1,peg.266,K03584,Genetic Information Processing,DNA Maintenance,DNA repair,"recO, DNA repair protein RecO (recombination protein O)",recO,94.42530426527003,TU_154
266,306551.0,307906.0,1,peg.267,K01880,Genetic Information Processing,Translation,tRNA loading and maturation,"GARS, glycyl-tRNA synthetase [EC:6.1.1.14]",GARS,913.6563978075804,TU_155
267,307935.0,309806.0,1,peg.268,K02316,Genetic Information Processing,DNA Maintenance,DNA replication and partition,"dnaG, DNA primase [EC:2.7.7.101]",dnaG,607.0633610074325,TU_155
268,309823.0,311238.0,1,peg.269,K03086,Genetic Information Processing,Transcription,RNA polymerase,"rpoD, RNA polymerase primary sigma factor",rpoD,451.75745940310884,TU_155
269,311240.0,311929.0,1,peg.270,K06967,Genetic Information Processing,Translation,tRNA loading and maturation,"trmK, tRNA (adenine22-N1)-methyltransferase [EC:2.1.1.217]",trmK,82.58041844752582,TU_155
270,311907.0,312683.0,1,peg.271,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,111.03441706686003,TU_155
271,312673.0,314055.0,1,peg.272,K18692,Genetic Information Processing,Translation,Ribosome biogenesis,"cshB, ATP-dependent RNA helicase CshB [EC:3.6.4.13]",cshB,1155.1966391098665,TU_155
272,314145.0,315689.0,1,peg.273,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,899.7957762367964,TU_156
273,315752.0,319762.0,1,peg.274,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,808.5884035568521,TU_157
274,319780.0,320292.0,1,peg.275,K00759,Metabolism,Biosynthesis,Purine and pyrimidine metabolism,"APRT, adenine phosphoribosyltransferase [EC:2.4.2.7]",APRT,838.8434836935288,TU_157
275,320350.0,320913.0,1,peg.276,K01246,Genetic Information Processing,DNA Maintenance,DNA repair,"tag, DNA-3-methyladenine glycosylase I [EC:3.2.2.20]",tag,65.35505947882932,TU_158
276,320986.0,323283.0,1,peg.277,K00951,Metabolism,Biosynthesis,Purine and pyrimidine metabolism,"relA, GTP pyrophosphokinase [EC:2.7.6.5]",relA,240.65588330975137,TU_159
277,323369.0,323956.0,1,peg.278,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,98.25520889499698,
278,323983.0,324261.0,1,peg.279,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,574.5725274402788,TU_160
279,324263.0,324823.0,1,peg.280,K00859,Metabolism,Biosynthesis,Cofactor biosynthesis,"coaE, dephospho-CoA kinase [EC:2.7.1.24]",coaE,462.34916435533995,TU_160
280,324878.0,325738.0,1,peg.281,K03177,Metabolism,Other Enzymes,Other enzymes,"truB, tRNA pseudouridine55 synthase [EC:5.4.99.25]",truB,155.49724930429258,TU_161
281,325738.0,326280.0,1,peg.282,K11753,Metabolism,Biosynthesis,Cofactor biosynthesis,"ribF, riboflavin kinase / FMN adenylyltransferase [EC:2.7.1.26 2.7.7.2]",ribF,29.73088446673671,TU_161
282,326399.0,326665.0,1,peg.283,K02956,Genetic Information Processing,Translation,Ribosome,"RP-S15, small subunit ribosomal protein S15",RP-S15,4351.913663579045,TU_162
283,326883.0,327599.0,1,peg.284,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,340.39792695206893,TU_163
284,327675.0,328730.0,1,peg.285,K00981,Metabolism,Biosynthesis,Lipid and steroid metabolism,"cdsA, phosphatidate cytidylyltransferase [EC:2.7.7.41]",cdsA,188.84477421622694,TU_163
285,328745.0,330013.0,1,peg.286,K11749,Genetic Information Processing,"Folding, Sorting and Degradation",Peptidases,"rseP, regulator of sigma E protease [EC:3.4.24.-]",rseP,602.8622016492997,TU_163
286,330027.0,334508.0,1,peg.287,K03763,Genetic Information Processing,DNA Maintenance,DNA replication and partition,"polC, DNA polymerase III subunit alpha, Gram-positive type [EC:2.7.7.7]",polC,808.0739609184769,TU_163
287,334531.0,335160.0,1,peg.288,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,398.86755520190064,TU_163
288,335194.0,336312.0,1,peg.289,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,238.7014849358915,TU_163
289,336400.0,336894.0,1,peg.290,K09748,Genetic Information Processing,Translation,Ribosome biogenesis,"rimP, ribosome maturation factor RimP",rimP,409.1314862578594,TU_165
290,336904.0,338319.0,1,peg.291,K02600,Genetic Information Processing,Translation,Ribosome biogenesis,"nusA, transcription termination/antitermination protein NusA",nusA,1400.211643479106,TU_165
291,338348.0,338569.0,1,peg.292,K07742,Unclear,Unclear,Unclear,"ylxR, uncharacterized protein",ylxR,236.17834537952422,TU_165
292,338556.0,338855.0,1,peg.293,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,537.6196938553995,TU_165
293,338874.0,340763.0,1,peg.294,K02519,Genetic Information Processing,Translation,Translation factors,"infB, translation initiation factor IF-2",infB,616.6987238185758,TU_165
294,340777.0,342228.0,1,peg.295,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,2071.6792871717266,TU_165
295,342270.0,342785.0,1,peg.296,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,2185.5487936900395,TU_165
296,342913.0,344802.0,1,peg.297,K09384,Unclear,Unclear,Unclear,uncharacterized protein,uncharacterized protein,994.9898102914149,TU_165
297,344834.0,345490.0,1,peg.298,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,236.27211187219856,TU_165
298,345490.0,346398.0,1,peg.299,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,60.52927706362624,TU_165
299,346423.0,347208.0,1,peg.300,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,84.47498891570636,TU_165
300,347227.0,347946.0,1,peg.301,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,120.8090314405422,TU_165
301,347939.0,348655.0,1,peg.302,K09761,Genetic Information Processing,Translation,Ribosome biogenesis,"rsmE, 16S rRNA (uracil1498-N3)-methyltransferase [EC:2.1.1.193]",rsmE,201.1925078123205,TU_165
302,348849.0,350216.0,1,peg.303,K00558,Genetic Information Processing,DNA Maintenance,DNA replication and partition,"DNMT1, DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]",DNMT1,1089.9397446662708,TU_167
303,350245.0,352752.0,1,peg.304,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,562.1441490495893,TU_167
304,352766.0,353392.0,1,peg.305,K00876,Metabolism,Biosynthesis,Purine and pyrimidine metabolism,"udk, uridine kinase [EC:2.7.1.48]",udk,1173.4641873212151,TU_167
305,353411.0,354769.0,-1,peg.306,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,272.994623345385,TU_170
306,354847.0,356061.0,1,peg.307,K00558,Genetic Information Processing,DNA Maintenance,DNA replication and partition,"DNMT1, DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]",DNMT1,1045.0032630568687,TU_173
307,356072.0,358015.0,1,peg.308,K02622,Genetic Information Processing,DNA Maintenance,DNA replication and partition,"parE, topoisomerase IV subunit B [EC:5.6.2.2]",parE,639.2456121341062,TU_173
308,358031.0,360757.0,1,peg.309,K02621,Genetic Information Processing,DNA Maintenance,DNA replication and partition,"parC, topoisomerase IV subunit A [EC:5.6.2.2]",parC,789.8108870632008,TU_173
309,360767.0,361525.0,1,peg.310,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,159.56400526630986,TU_173
310,361622.0,364171.0,1,peg.311,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,78.49585273933387,
311,364183.0,365592.0,1,peg.312,K01223,Metabolism,Central Carbon Metabolism,Glycolysis and carbohydrate metabolism,"bglA, 6-phospho-beta-glucosidase [EC:3.2.1.86]",bglA,6.2780431780141095,
312,365694.0,368411.0,1,peg.313,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,54.99503534874188,TU_174
313,368444.0,369466.0,1,peg.314,K06889,Unclear,Unclear,Unclear,uncharacterized protein,uncharacterized protein,380.04647061301324,TU_175
314,369561.0,370232.0,1,peg.315,K03492,Genetic Information Processing,Transcription,Transcription factors,"ydhQ, GntR family transcriptional regulator",ydhQ,145.51686900696836,TU_176
315,370298.0,372556.0,1,peg.316,K01811,Metabolism,Central Carbon Metabolism,Glycolysis and carbohydrate metabolism,"xylS, alpha-D-xyloside xylohydrolase [EC:3.2.1.177]",xylS,166.53175251625728,TU_176
316,372567.0,375131.0,1,peg.317,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,74.94152722993515,TU_176
317,375168.0,375722.0,-1,peg.318,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,0.23931929744808464,TU_179
318,375817.0,376365.0,1,peg.319,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,435.68244469161846,TU_180
319,376369.0,377202.0,1,peg.320,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,259.82251045607455,TU_180
320,377296.0,379527.0,1,peg.321,K03581,Genetic Information Processing,DNA Maintenance,DNA repair,"recD, exodeoxyribonuclease V alpha subunit [EC:3.1.11.5]",recD,93.7803860580406,TU_181
321,379520.0,380155.0,1,peg.322,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,203.81536549182024,TU_181
322,380169.0,382187.0,-1,peg.323,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,698.5722916521482,TU_183
323,382175.0,383482.0,-1,peg.324,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,297.149049618392,TU_183
324,383484.0,384404.0,-1,peg.325,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,77.7053366006203,TU_183
325,384972.0,385862.0,1,peg.326,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,0.4776426317353333,
