locus_tag,cog,essential,y-ome,tpm,tpm_ctrl,tpm_all,reg_effect
BSU_08920,Function unknown,essential,well-annotated,8.653350512,7.8393,7.905325,SigE
BSU_08930,"Translation, ribosomal structure and biogenesis",essential,well-annotated,12.36468962,12.6464,12.36299481,SigE
BSU_08940,Transcription,essential,well-annotated,10.43987521,11.1935,10.447125,unknown
BSU_08950,Cell wall/membrane/envelope biogenesis,essential,well-annotated,10.11135822,10.672,10.160425,unknown
BSU_08960,Cell wall/membrane/envelope biogenesis,essential,well-annotated,10.39716969,10.9661,10.428975,unknown
new_972833_973008_c,No COG category,essential,well-annotated,11.00656132,11.0647,11.09405,unknown
BSU_08970,Signal transduction,essential,well-annotated,9.044020698,8.0734,7.7432,SigE
new_975132_975230,No COG category,essential,well-annotated,8.684839527,7.9732,7.52295,SigE
BSU_08980,Function unknown,essential,well-annotated,9.726779653,9.1244,8.8585,SigE
BSU_08990,No COG category,essential,well-annotated,10.45004072,11.481,10.41036875,unknown
BSU_09000,Defense mechanisms,essential,well-annotated,10.63930549,11.0576,10.5087,unknown
BSU_09010,No COG category,essential,well-annotated,10.81023856,11.147,10.6538,unknown
BSU_09020,Function unknown,essential,well-annotated,10.52915227,10.7726,10.3119,unknown
BSU_09030,Function unknown,essential,well-annotated,9.786081995,9.5951,9.594125,unknown
BSU_09040,No COG category,essential,well-annotated,7.909738703,8.3563,7.868825,unknown
BSU_09050,No COG category,essential,well-annotated,10.08289285,11.1642,10.247325,unknown
BSU_09060,Transcription,essential,well-annotated,10.05544489,11.1927,10.21075,unknown
BSU_09070,Defense mechanisms,essential,well-annotated,9.914274617,11.0041,10.0709,unknown
BSU_09080,No COG category,essential,well-annotated,10.10422846,11.3498,10.364075,unknown
BSU_09090,No COG category,essential,well-annotated,9.924896032,10.6827,10.1098,unknown
BSU_09100,Transcription,essential,well-annotated,14.83098866,15.7194,15.0329,SigA
new_984466_984593_c,No COG category,essential,well-annotated,15.83185924,16.4003,16.140275,SigA
new_984595_985733_c,No COG category,essential,well-annotated,9.803290169,10.6552,9.864875,unknown
new_984790_984900,No COG category,essential,well-annotated,11.8293804,13.1309,12.078525,unknown
BSU_09110,Cell wall/membrane/envelope biogenesis,essential,well-annotated,11.37638127,12.5405,11.653475,unknown
BSU_09120,Signal transduction,essential,well-annotated,10.91462025,12.0004,11.0218,unknown
BSU_09130,Intracellular trafficking and secretion,essential,well-annotated,10.49338655,11.8869,10.420825,CymR
new_988013_988416_c,No COG category,essential,well-annotated,7.78735678,7.3122,7.309,"SigB,SigG,SigF"
BSU_09140,Function unknown,essential,well-annotated,8.849093744,9.0336,7.82195,"SigB,SigG,SigF"
BSU_09150,Function unknown,essential,well-annotated,9.765903418,9.3361,9.057,"SigG,SigF"
BSU_09165,Function unknown,essential,well-annotated,8.46436052,9.8754,7.54595,"SigK,SigE"
BSU_09180,Cell wall/membrane/envelope biogenesis,essential,well-annotated,9.177061361,9.185,8.145775,SigG
BSU_09190,No COG category,essential,well-annotated,9.804291145,10.234,9.78885,unknown
BSU_09200,Cell wall/membrane/envelope biogenesis,essential,well-annotated,10.33261924,10.7287,10.248025,unknown
BSU_09210,"Translation, ribosomal structure and biogenesis",essential,well-annotated,9.46021342,9.7445,9.340775,unknown
new_996597_997083_c,No COG category,essential,well-annotated,9.427888993,9.8898,9.41975,unknown
BSU_09220,Function unknown,essential,well-annotated,8.463321395,8.7465,8.38435,unknown
BSU_09230,Function unknown,essential,well-annotated,9.331085289,9.7567,8.26415,SigG
BSU_09240,Function unknown,essential,well-annotated,10.96333897,12.0637,10.8554,unknown
BSU_09250,Transcription,essential,well-annotated,11.55785583,12.3841,11.45475,unknown
BSU_09259,No COG category,essential,well-annotated,8.47598986,8.4978,8.358625,unknown
new_1000282_1000363,No COG category,essential,well-annotated,12.11821007,12.5189,12.1348,SigA
BSU_09260,Amino acid transport and metabolism,essential,well-annotated,11.45506809,11.5399,11.43085,SigA
BSU_09270,Transcription,essential,well-annotated,11.25621417,11.0685,11.192375,SigA
new_1002410_1002500,No COG category,essential,well-annotated,11.3395552,9.1084,11.16475,"ResD,SigA,GlpP,CcpA,AbrB"
BSU_09280,Carbohydrate transport and metabolism,essential,well-annotated,10.62160629,8.4689,10.457525,"ResD,SigA,GlpP,CcpA,AbrB"
BSU_09290,Energy production and conversion,essential,well-annotated,11.47606272,10.8766,11.2078,"ResD,SigA,GlpP,CcpA,AbrB"
new_1004835_1004923,No COG category,essential,well-annotated,11.62918243,11.5662,11.448675,"ResD,SigA,GlpP,CcpA,AbrB"
BSU_09300,Energy production and conversion,essential,well-annotated,10.44840129,9.3081,9.9546,"SigA,GlpP,CcpA,AbrB"
new_1006655_1006728,No COG category,essential,well-annotated,9.697034537,10.2592,9.086625,"SigA,GlpP,CcpA,AbrB"
BSU_09310,Carbohydrate transport and metabolism,essential,well-annotated,12.83975987,13.4431,12.8181,unknown
new_1008553_1008622,No COG category,essential,well-annotated,7.998275819,7.5445,7.79445,unknown
BSU_09320,Signal transduction,essential,well-annotated,10.27016578,10.7856,10.24735,"SigA,LiaR"
BSU_09330,Transcription,essential,well-annotated,11.05904486,11.6212,11.07585,"SigA,LiaR"
BSU_09340,Function unknown,essential,well-annotated,10.47277678,10.5342,10.405175,"SigA,LiaR"
BSU_09350,Function unknown,essential,well-annotated,8.659465836,8.651,7.93405,SigG
BSU_09360,Function unknown,essential,well-annotated,8.636681591,8.0938,8.11975,unknown
new_1011751_1013617,No COG category,essential,well-annotated,8.39532698,7.6557,7.97395,unknown
BSU_09370,Cell wall/membrane/envelope biogenesis,essential,well-annotated,12.53340664,13.9541,13.134575,"SinR,SigD,SlrR"
BSU_09380,Transcription,essential,well-annotated,13.09273429,13.7478,13.19615,unknown
new_1013861_1013971,No COG category,essential,well-annotated,8.911235485,8.1928,8.51755,unknown
BSU_09390,Cell wall/membrane/envelope biogenesis,essential,well-annotated,8.51804127,10.5834,8.06645,SigB
BSU_09400,Function unknown,essential,well-annotated,8.913674865,8.2653,8.01585,SigE
BSU_09410,No COG category,essential,well-annotated,9.380333856,9.3234,8.98395,"SigA,SigG,PhoP"
new_1018497_1020028_c,No COG category,essential,well-annotated,9.634266842,8.5878,9.61655,"SigA,SigG,PhoP"
new_1018650_1018937,No COG category,essential,well-annotated,11.47937402,12.9449,11.677175,"Spo0A,SigA,SigI,WalR,SigH"
BSU_09420,No COG category,essential,well-annotated,12.99763237,15.2276,13.170275,"Spo0A,SigA,SigI,WalR,SigH"
BSU_09430,Transcription,essential,well-annotated,9.961913188,10.6265,10.036925,SigA
BSU_09440,Energy production and conversion,essential,well-annotated,9.59764353,10.3775,9.614875,"SigA,CitR"
BSU_09450,No COG category,essential,well-annotated,9.643380789,10.4968,9.412325,"SigA,SigB,CitR"
new_1023253_1023349,No COG category,essential,well-annotated,10.8864714,12.7599,11.4238,CodY
BSU_09460,No COG category,essential,well-annotated,10.46452331,11.5404,10.9917,CodY
BSU_09470,Function unknown,essential,well-annotated,9.957647085,10.5198,9.9957,unknown
BSU_09480,No COG category,essential,well-annotated,8.75508044,8.8974,8.7221,unknown
BSU_09490,Transcription,essential,well-annotated,9.914083689,10.3019,9.9106,unknown
BSU_09500,Function unknown,essential,well-annotated,10.62353014,10.7222,10.625875,"SigM,SigA"
BSU_09510,Function unknown,essential,well-annotated,11.39605141,11.9285,11.426,"SigM,SigA"
BSU_09520,Transcription,essential,well-annotated,11.32570154,11.9937,11.3721,"SigM,SigA"
new_1030069_1030171_c,No COG category,essential,well-annotated,11.10270553,11.9591,11.2466,"SigM,SigA"
BSU_09530,Energy production and conversion,essential,well-annotated,10.28984149,13.0151,10.163425,"SigB,FapR"
BSU_09540,Lipid transport and metabolism,essential,well-annotated,12.30024286,12.6909,12.356325,"SigB,FapR"
new_1032054_1034008,No COG category,essential,well-annotated,8.759498214,8.6961,8.649725,unknown
BSU_09550,Function unknown,essential,well-annotated,13.40870871,14.1208,13.515675,unknown
BSU_09560,Transcription,essential,well-annotated,13.35702026,14.2222,13.46315,unknown
BSU_09570,Amino acid transport and metabolism,essential,well-annotated,11.25575214,12.5642,11.393625,unknown
new_1035257_1035395,No COG category,essential,well-annotated,9.493941724,10.5751,9.563275,unknown
new_1035397_1035553,No COG category,essential,well-annotated,13.93513619,14.5948,14.195225,unknown
BSU_09590,Inorganic ion transport and metabolism,essential,well-annotated,13.56878189,13.9852,13.734325,unknown
BSU_09600,Cell cycle control and cell division,essential,well-annotated,10.11978667,10.6284,10.202475,unknown
BSU_09610,Cell cycle control and cell division,essential,well-annotated,10.61591232,11.2845,10.72225,unknown
BSU_09620,No COG category,essential,well-annotated,11.07090195,11.9099,11.182725,unknown
new_1038543_1038616,No COG category,essential,well-annotated,7.983957814,7.1491,7.35275,unknown
BSU_09630,No COG category,essential,well-annotated,11.18292189,11.4738,11.344625,unknown
new_1038761_1038814,No COG category,essential,well-annotated,11.15082578,11.4,11.2805,unknown
BSU_09640,Cell wall/membrane/envelope biogenesis,essential,well-annotated,9.827713718,9.7476,9.578575,unknown
BSU_09650,Transcription,essential,well-annotated,10.64366262,11.2035,10.673675,unknown
BSU_09660,Carbohydrate transport and metabolism,essential,well-annotated,11.85379511,13.048,12.1627,unknown
new_1041710_1041809_c,No COG category,essential,well-annotated,12.95156811,14.0835,13.24635,unknown
new_1041733_1041928,No COG category,essential,well-annotated,9.987576211,9.9281,9.415375,unknown
new_1041930_1041993,No COG category,essential,well-annotated,13.28040126,14.2686,13.619225,unknown
BSU_09670,Amino acid transport and metabolism,essential,well-annotated,12.79071762,13.6699,13.090775,unknown
BSU_09680,Energy production and conversion,essential,well-annotated,9.874004488,11.1803,9.8569,NhaX
new_1044247_1044317_c,No COG category,essential,well-annotated,9.844974605,11.4786,9.755975,NhaX
BSU_09690,Signal transduction,essential,well-annotated,9.502228833,10.794,8.872675,SigB
new_1044967_1045036,No COG category,essential,well-annotated,11.74318598,12.88,12.00115,"AbrB,BmrB"
BSU_09700,No COG category,essential,well-annotated,12.26965221,12.7713,12.387425,"AbrB,BmrB"
new_1045199_1045317,No COG category,essential,well-annotated,10.29310506,10.1886,10.095225,"AbrB,BmrB"
BSU_09710,Defense mechanisms,essential,well-annotated,10.02716437,9.8049,9.79365,"AbrB,BmrB"
BSU_09720,No COG category,essential,well-annotated,9.960027519,9.7798,9.7218,"AbrB,BmrB"
BSU_09730,Carbohydrate transport and metabolism,essential,well-annotated,10.61444759,11.19,10.701375,unknown
BSU_09740,No COG category,essential,well-annotated,7.522331613,7.1868,7.130675,unknown
BSU_09750,Function unknown,essential,well-annotated,9.180399561,9.0903,7.805625,"SpoVT,SigG"
new_1050235_1050345_c,No COG category,essential,well-annotated,9.185878383,9.1681,7.763275,"SpoVT,SigG"
BSU_09760,Function unknown,essential,well-annotated,8.712909855,8.3729,8.655325,unknown
BSU_09770,Coenzyme transport and metabolism,essential,well-annotated,8.820964982,7.9064,7.75355,"SigE,SpoIIID"
BSU_09780,Coenzyme transport and metabolism,essential,well-annotated,8.619822751,7.6086,7.4663,"SigE,SpoIIID"
new_1053254_1053359_c,No COG category,essential,well-annotated,8.622391364,7.5356,7.39135,"SigE,SpoIIID"
BSU_09790,Function unknown,essential,well-annotated,11.16652551,11.6019,11.16215,unknown
new_1054654_1054745,No COG category,essential,well-annotated,11.77699375,11.8486,11.708375,unknown
BSU_09800,Function unknown,essential,well-annotated,11.75866636,12.2211,11.7257,unknown
BSU_09810,"Replication, recombination and repair",essential,well-annotated,9.909754138,9.8045,9.824025,LexA
new_1056384_1056537,No COG category,essential,well-annotated,12.95508033,10.5282,13.13745,unknown
new_1056539_1056622,No COG category,essential,well-annotated,11.5487501,9.7215,11.844875,unknown
BSU_09830,Function unknown,essential,well-annotated,9.518885254,7.4273,8.961975,"SigE,SpoIIID"
BSU_09840,Coenzyme transport and metabolism,essential,well-annotated,10.34553118,10.7712,10.274275,"SigA,Rex"
BSU_09850,Inorganic ion transport and metabolism,essential,well-annotated,9.890016641,9.9396,9.717025,unknown
BSU_09860,Inorganic ion transport and metabolism,essential,well-annotated,10.79539954,11.0053,10.65515,unknown
BSU_09870,No COG category,essential,well-annotated,11.53109394,11.9038,11.339875,unknown
BSU_09880,Lipid transport and metabolism,essential,well-annotated,9.16203086,8.0465,8.7686,CcpA
BSU_09889,Function unknown,essential,well-annotated,8.87080492,8.8853,8.730925,unknown
BSU_09890,Function unknown,essential,well-annotated,10.91695955,12.4082,11.151625,AbrB
BSU_09900,Energy production and conversion,essential,well-annotated,10.46716159,11.6311,10.69055,AbrB
BSU_09910,"Replication, recombination and repair",essential,well-annotated,10.0628121,10.3804,9.969925,LexA
BSU_09920,"Replication, recombination and repair",essential,well-annotated,10.90368951,11.1157,10.72825,LexA
BSU_09930,"Replication, recombination and repair",essential,well-annotated,12.65735412,12.949,12.689225,LexA
BSU_09940,Function unknown,essential,well-annotated,9.85184357,9.3914,9.424725,SigE
BSU_09950,Cell wall/membrane/envelope biogenesis,essential,well-annotated,14.21038199,15.0817,14.347325,unknown
BSU_09958,No COG category,essential,well-annotated,8.922188948,11.4549,7.7219,"GerE,SigK"
new_1071489_1071740,No COG category,essential,well-annotated,8.75100017,11.2519,7.654825,"GerE,SigK"
new_1071709_1071971_c,No COG category,essential,well-annotated,11.9748717,12.0833,11.956,unknown
new_1071742_1072225,No COG category,essential,well-annotated,8.014514996,7.9968,7.683675,"GerE,SigK"
new_1071973_1072041_c,No COG category,essential,well-annotated,11.15866164,11.6561,11.253825,unknown
BSU_09965,Function unknown,essential,well-annotated,10.83157379,11.3961,10.887975,unknown
BSU_09980,Function unknown,essential,well-annotated,11.4658828,12.3812,11.575175,unknown
new_1072963_1073105_c,No COG category,essential,well-annotated,11.51061933,12.125,11.6598,"SigA,SenS,SalA,CodY,AbrB"
BSU_09990,Transcription,essential,well-annotated,12.76016936,13.9083,13.07005,"SigA,SenS,SalA,CodY,AbrB"
new_1073110_1073875,No COG category,essential,well-annotated,9.745600774,9.46,9.7,unknown
BSU_10000,Function unknown,essential,well-annotated,13.3337452,13.6575,13.3911,unknown
new_1074350_1074613_c,No COG category,essential,well-annotated,10.72184427,11.3636,10.8036,SigA
BSU_10009,No COG category,essential,well-annotated,8.354252402,7.312,7.730775,unknown
new_1074573_1076008,No COG category,essential,well-annotated,8.00116102,7.1072,7.563675,unknown
BSU_10010,Function unknown,essential,well-annotated,13.68591305,14.2688,13.7432,SigA
new_1075165_1075252_c,No COG category,essential,well-annotated,14.03521148,14.4729,14.1684,SigA
BSU_10020,Amino acid transport and metabolism,essential,well-annotated,13.10673943,14.4431,13.499525,unknown
new_1076420_1076501_c,No COG category,essential,well-annotated,9.514914966,10.2614,9.519275,unknown
BSU_10030,Nucleotide transport and metabolism,essential,well-annotated,12.68012682,13.4445,12.845825,unknown
new_1077024_1077320_c,No COG category,essential,well-annotated,9.049218595,9.1932,7.845075,unknown
BSU_10040,Defense mechanisms,essential,well-annotated,11.73201565,12.4425,11.87325,unknown
BSU_10050,Intracellular trafficking and secretion,essential,well-annotated,11.46716523,11.7714,11.563375,unknown
BSU_10060,Function unknown,essential,well-annotated,10.94294733,10.7859,10.99035,unknown
BSU_10070,Amino acid transport and metabolism,essential,well-annotated,12.46891346,13.9703,13.040025,unknown
BSU_10080,Energy production and conversion,essential,well-annotated,7.994468568,8.04,7.50225,unknown
BSU_10090,No COG category,essential,well-annotated,8.62676994,8.9591,8.525825,unknown
BSU_10100,Function unknown,essential,well-annotated,12.16636485,12.9032,12.27585,unknown
BSU_10110,Cell wall/membrane/envelope biogenesis,essential,well-annotated,9.912243849,10.3141,9.807175,"SigA,SigG"
BSU_10120,Coenzyme transport and metabolism,essential,well-annotated,12.45301219,12.4734,12.2301,unknown
BSU_10130,Coenzyme transport and metabolism,essential,well-annotated,12.47130988,12.3073,12.2416,unknown
BSU_10140,Coenzyme transport and metabolism,essential,well-annotated,11.77736716,11.472,11.492125,unknown
BSU_10150,Transcription,essential,well-annotated,10.74425875,11.4129,10.75235,unknown
new_1090331_1090400,No COG category,essential,well-annotated,10.79760978,11.8823,10.746575,unknown
BSU_10160,Function unknown,essential,well-annotated,10.27175405,11.1647,10.206175,unknown
BSU_10170,Lipid transport and metabolism,essential,well-annotated,9.810068785,10.0414,9.6468,FapR
BSU_10180,Function unknown,essential,well-annotated,9.070432754,9.4381,9.02365,unknown
new_1094366_1094987_c,No COG category,essential,well-annotated,8.220551225,7.1761,7.3986,unknown
new_1094651_1095022,No COG category,essential,well-annotated,9.378045971,9.9526,9.34155,unknown
BSU_10200,Carbohydrate transport and metabolism,essential,well-annotated,11.34751753,12.0116,11.39445,unknown
BSU_10210,Function unknown,essential,well-annotated,10.74809987,11.0643,10.72275,unknown
BSU_10220,Energy production and conversion,essential,well-annotated,13.06906455,14.0286,13.34215,unknown
new_1097850_1097950_c,No COG category,essential,well-annotated,13.52586336,14.4885,13.7899,unknown
new_1097952_1098088_c,No COG category,essential,well-annotated,8.825530536,7.8294,8.30915,YlxR
BSU_10230,Function unknown,essential,well-annotated,9.234504537,7.868,8.61935,YlxR
BSU_10240,Function unknown,essential,well-annotated,11.63074105,12.3987,11.641575,unknown
BSU_10250,Coenzyme transport and metabolism,essential,well-annotated,11.30888987,11.9214,11.27895,unknown
BSU_10260,Carbohydrate transport and metabolism,essential,well-annotated,11.87055716,12.1486,11.775325,unknown
BSU_10270,Lipid transport and metabolism,essential,well-annotated,9.078080259,8.5652,8.814025,"SigA,FadR,CcpA"
BSU_10280,Function unknown,essential,well-annotated,8.948160132,8.373,7.979825,SigF
BSU_10290,"Post-translational modification, protein turnover, and chaperones",essential,well-annotated,8.993720833,8.8289,8.703925,unknown
BSU_10300,"Post-translational modification, protein turnover, and chaperones",essential,well-annotated,9.860789452,10.2783,9.686625,"SigA,SinR,CodY,DegU,AbrB,ScoC"
new_1105569_1105635_c,No COG category,essential,well-annotated,10.47495121,11.2952,10.543525,"SigA,SinR,CodY,DegU,AbrB,ScoC"
BSU_10310,Transcription,essential,well-annotated,9.861552097,10.5924,9.8753,unknown
BSU_10320,Energy production and conversion,essential,well-annotated,10.71673922,11.5082,10.65955,unknown
new_1107562_1107672,No COG category,essential,well-annotated,9.465184887,10.5047,9.46115,unknown
BSU_10330,Cell wall/membrane/envelope biogenesis,essential,well-annotated,12.13217374,13.7866,12.221575,Fur
BSU_10340,Carbohydrate transport and metabolism,essential,well-annotated,11.77419277,12.8784,11.97705,BirA
BSU_10350,Lipid transport and metabolism,essential,well-annotated,11.20906284,13.7153,11.82855,BirA
BSU_10360,Lipid transport and metabolism,essential,well-annotated,10.91034073,13.2501,11.39215,BirA
BSU_10370,Function unknown,essential,well-annotated,10.46336731,13.2372,11.169725,BirA
BSU_10380,Cell motility,essential,well-annotated,12.12572815,13.1002,12.521475,SigD
BSU_10390,Energy production and conversion,essential,well-annotated,7.98081898,7.4551,7.4738,SigF
BSU_10400,No COG category,essential,well-annotated,8.390233013,7.5324,7.50325,SigE
BSU_10410,Function unknown,essential,well-annotated,12.57279023,13.3799,12.948275,unknown
new_1116857_1117712_c,No COG category,essential,well-annotated,7.86470709,9.0146,7.562825,SigB
BSU_10420,Transcription,essential,well-annotated,11.09372218,11.4029,11.0838,"ComK,Rok,Spo0A,SigA,CodY,DegU,AbrB"
new_1117688_1117833,No COG category,essential,well-annotated,9.403200774,9.8445,9.319625,"ComK,Rok,Spo0A,SigA,CodY,DegU,AbrB"
BSU_10430,Lipid transport and metabolism,essential,well-annotated,8.918589696,11.2975,8.6588,SigB
new_1117924_1118790,No COG category,essential,well-annotated,9.172907825,9.3456,8.948675,"ComK,Rok,Spo0A,SigA,CodY,DegU,AbrB"
BSU_10440,Function unknown,essential,well-annotated,13.75284206,14.2485,13.84385,unknown
BSU_10450,Amino acid transport and metabolism,essential,well-annotated,9.930187862,11.4414,10.265625,"ComK,CodY"
BSU_10460,Function unknown,essential,well-annotated,9.995664736,11.5845,10.355225,"ComK,CodY"
new_1120829_1120947_c,No COG category,essential,well-annotated,10.22595818,11.8427,10.67955,"ComK,CodY"
BSU_10470,Function unknown,essential,well-annotated,8.117485314,7.5142,7.841075,LexA
new_1121267_1121506,No COG category,essential,well-annotated,8.609159204,8.1984,8.089075,LexA
BSU_10480,Function unknown,essential,well-annotated,10.74298757,10.8127,10.71825,LexA
BSU_10490,Intracellular trafficking and secretion,essential,well-annotated,10.53403844,10.2961,10.463525,LexA
new_1122762_1122861,No COG category,essential,well-annotated,8.701066837,9.0309,8.6989,unknown
BSU_10500,Energy production and conversion,essential,well-annotated,8.069974932,8.271,8.079525,unknown
BSU_10510,Transcription,essential,well-annotated,9.073960058,9.6571,9.0891,unknown
new_1124979_1125122_c,No COG category,essential,well-annotated,8.447445252,8.5823,8.377375,"SigA,NtdR"
BSU_10520,Carbohydrate transport and metabolism,essential,well-annotated,8.526085001,8.4865,8.4192,"SigA,NtdR"
new_1125843_1126369,No COG category,essential,well-annotated,8.466194009,8.4611,8.1555,unknown
BSU_10530,Function unknown,essential,well-annotated,9.137763685,9.2739,9.000325,"SigA,NtdR"
BSU_10540,Function unknown,essential,well-annotated,8.859831613,9.0828,8.716275,"SigA,NtdR"
BSU_10550,Amino acid transport and metabolism,essential,well-annotated,8.463482649,8.6215,8.3124,"SigA,NtdR"
new_1128482_1129270,No COG category,essential,well-annotated,7.837892972,7.144,7.398225,AbrB
new_1129272_1129714,No COG category,essential,well-annotated,11.19753276,12.2903,11.327875,AbrB
BSU_10560,Transcription,essential,well-annotated,11.33607707,12.3064,11.464225,AbrB
new_1130705_1131082,No COG category,essential,well-annotated,9.158832761,9.3966,9.15471638,AbrB
new_1130759_1130917_c,No COG category,essential,well-annotated,9.941897147,10.663,9.785025,unknown
BSU_10570,Function unknown,essential,well-annotated,9.773761347,10.8386,9.642975,unknown
new_1132073_1132144_c,No COG category,essential,well-annotated,9.644210942,11.2726,9.575125,unknown
BSU_10580,Amino acid transport and metabolism,essential,well-annotated,7.090524165,6.9858,7.00785,unknown
BSU_10590,Function unknown,essential,well-annotated,8.707663484,9.0356,8.722525,unknown
BSU_10600,Energy production and conversion,essential,well-annotated,7.889005472,7.4066,7.406825,"GerE,SigK,SigE"
BSU_10610,Function unknown,essential,well-annotated,7.909881904,8.0181,7.24115,"GerE,SigK,SigE"
BSU_10620,"Replication, recombination and repair",essential,well-annotated,11.04634054,11.719,11.1579,"ComK,SigA"
BSU_10630,"Replication, recombination and repair",essential,well-annotated,11.3709237,12.0937,11.559775,"ComK,SigA"
new_1143506_1143576,No COG category,essential,well-annotated,11.06462427,11.9036,11.315825,"ComK,SigA"
BSU_10640,"Replication, recombination and repair",essential,well-annotated,10.91098183,11.7593,11.1094,"ComK,SigA"
BSU_10650,"Replication, recombination and repair",essential,well-annotated,11.16807917,12.0779,11.32725,"ComK,SigA"
new_1147493_1148466_c,No COG category,essential,well-annotated,7.389333081,7.0457,7.103875,"GerE,SigK"
BSU_10660,Defense mechanisms,essential,well-annotated,11.05484516,11.5455,11.1164,"ComK,SigA"
BSU_10670,Function unknown,essential,well-annotated,8.74132153,9.9235,7.788925,"GerE,SigK"
BSU_10680,Function unknown,essential,well-annotated,8.450672405,8.9686,7.587825,"GerE,SigK"
BSU_10690,Function unknown,essential,well-annotated,8.382684749,8.7617,7.5435,"GerE,SigK"
BSU_10700,Function unknown,essential,well-annotated,8.596114783,9.3842,7.76495,"GerE,SigK"
BSU_10710,Function unknown,essential,well-annotated,8.470802416,9.1574,7.663925,"GerE,SigK"
BSU_10720,Function unknown,essential,well-annotated,8.452660523,9.1712,7.6372,"GerE,SigK"
new_1150428_1150514_c,No COG category,essential,well-annotated,8.645572238,9.7514,7.767975,"GerE,SigK"
new_1150464_1151119,No COG category,essential,well-annotated,9.272315716,10.1895,9.0729,unknown
new_1150516_1150645_c,No COG category,essential,well-annotated,8.139325487,7.5178,7.849525,PchR
new_1150647_1150849_c,No COG category,essential,well-annotated,9.64986503,10.1252,9.343075,PchR
BSU_10730,Function unknown,essential,well-annotated,9.941227123,10.6572,9.780925,PchR
new_1151069_1151165_c,No COG category,essential,well-annotated,7.770525632,7.9377,7.339375,unknown
new_1151121_1151285,No COG category,essential,well-annotated,8.170813363,9.2119,7.9106,unknown
BSU_10740,Cell wall/membrane/envelope biogenesis,essential,well-annotated,7.517209206,7.57,7.1386,unknown
BSU_10750,"Secondary metabolite biosynthesis, transport, and catabolism",essential,well-annotated,11.29871419,12.5019,11.534775,"Spo0A,SigH"
new_1153150_1153230,No COG category,essential,well-annotated,10.97965108,12.1463,11.233825,"Spo0A,SigH"
BSU_10760,Function unknown,essential,well-annotated,11.46692506,12.0742,11.650025,"Spo0A,SigH"
BSU_10770,"Post-translational modification, protein turnover, and chaperones",essential,well-annotated,13.72431283,15.0541,14.226125,"SigA,YvrHb,CcpA"
BSU_10780,Function unknown,essential,well-annotated,7.874894133,7.2967,7.42765,unknown
new_1157170_1157236,No COG category,essential,well-annotated,8.438198764,9.0806,7.461625,SigE
BSU_10790,Amino acid transport and metabolism,essential,well-annotated,8.357181736,8.6803,7.387275,SigE
new_1159082_1159149,No COG category,essential,well-annotated,8.053051302,7.7458,7.30285,SigE
BSU_10800,Function unknown,essential,well-annotated,9.15531273,8.9829,9.015925,unknown
BSU_10810,Lipid transport and metabolism,essential,well-annotated,9.269886559,9.8522,9.2292,SigB
new_1160756_1162206,No COG category,essential,well-annotated,9.090298332,9.7926,9.03325,unknown
BSU_10820,Defense mechanisms,essential,well-annotated,7.353194312,7.1816,7.288275,unknown
BSU_10830,Transcription,essential,well-annotated,10.36992015,10.9723,10.3687,unknown
BSU_10840,Transcription,essential,well-annotated,10.05997752,10.4325,10.0242,unknown
new_1164254_1164369,No COG category,essential,well-annotated,8.593659431,8.2993,8.490625,IolQ
BSU_10850,Function unknown,essential,well-annotated,8.465534767,8.0695,8.374775,IolQ
BSU_10860,Function unknown,essential,well-annotated,10.31247523,10.4671,10.320225,unknown
BSU_10870,Function unknown,essential,well-annotated,7.519850443,7.3733,7.4741,unknown
BSU_10880,No COG category,essential,well-annotated,9.080675654,9.4683,9.07745,unknown
new_1168046_1168198_c,No COG category,essential,well-annotated,10.10507472,10.6478,10.09895,unknown
BSU_10890,Function unknown,essential,well-annotated,10.3258817,10.6876,10.3046,unknown
new_1168838_1168972_c,No COG category,essential,well-annotated,10.49858831,11.0001,10.52885,unknown
new_1168918_1169042,No COG category,essential,well-annotated,9.130824723,9.0304,8.693375,"GerE,SigK,SigE,SigG"
BSU_10900,Lipid transport and metabolism,essential,well-annotated,8.820041241,8.5736,8.369475,"GerE,SigK,SigE,SigG"
BSU_10910,Inorganic ion transport and metabolism,essential,well-annotated,8.008537457,9.5868,7.2121,SigK
BSU_10920,Inorganic ion transport and metabolism,essential,well-annotated,8.176709736,10.3684,7.317175,SigK
new_1171643_1171754_c,No COG category,essential,well-annotated,8.17713041,10.3958,7.381025,SigK
BSU_10930,Amino acid transport and metabolism,essential,well-annotated,7.826479898,9.2607,7.158275,SigK
BSU_10940,Coenzyme transport and metabolism,essential,well-annotated,8.019281242,9.3496,7.355,"SigK,SigE"
BSU_10950,Function unknown,essential,well-annotated,8.021855121,8.8679,7.405825,"SigK,SigE"
BSU_10960,Function unknown,essential,well-annotated,7.594191151,6.9193,7.1628,unknown
BSU_10970,No COG category,essential,well-annotated,8.46462285,7.8977,8.018475,SigG
BSU_10980,Amino acid transport and metabolism,essential,well-annotated,8.75039259,8.3176,8.3176,SigG
BSU_10990,Transcription,essential,well-annotated,10.73882186,11.3404,10.799875,unknown
BSU_11000,No COG category,essential,well-annotated,10.84928732,11.7282,10.95685,unknown
BSU_11010,Amino acid transport and metabolism,essential,well-annotated,10.94949729,13.3975,11.251025,S-box
